coral_id,code,type,search_term,cafi_size_mm,measurement,alt_size_mm,alt_measurement,photo_num,id_certainty,general_notes,identification_notes,worms_id,lowest_level,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,genus,species
FE-POC48,TALI,amphipod,Talitridae,NA,rostrum_to_tail,NA,,unknown shrimps and alphs 48,revision_possible,,"Parhyale hawaiensis is second guess, but eye looks wrong",101411,family,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Talitrida,Talitroidea,Talitridae,NA,NA,NA
FE-POC48,UNSP,amphipod,Unciola,NA,rostrum_to_tail,NA,,unknown shrimps and alphs 48,certain,,Only amph in Biocode with solid red eyes,101474,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Corophiida,Aoroidea,Unciolidae,Unciolinae,Unciola,NA
FE-POC48,ALPH,shrimp,Alpheidae,NA,rostrum_to_tail,NA,,unknown shrimps and alphs 48,uncertain,,"Claw shape, clear body, orange forehead seem to fit Salmoneus, but no refs had dark tipped claws (but neither did other taxa), and claw seems too big",106776,family,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,NA,NA
FE-POC48,PASP,hermit,Pagurixus,NA,carapace_length,NA,,HASP & unknown hermits 48,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC48,PASP,hermit,Pagurixus,NA,carapace_length,NA,,HASP & unknown hermits 48,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC48,PASP,hermit,Pagurixus,NA,carapace_length,NA,,HASP & unknown hermits 48,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC48,HASP,shrimp,Harpiliopsis spinigera,NA,rostrum_to_tail,NA,,HASP & unknown hermits 48,certain,,,220130,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
FE-POC48,EUNI,worm,Eunicidae,NA,total_length,NA,,unknown worm 48,revision_possible,changed from black_poly_worm - JC,"Distinct segments with short setae, no matching black worms anywhere. Thick, banded antennae fits with family",966,family,Annelida,NA,NA,Polychaeta,Errantia,NA,Eunicida,NA,NA,NA,Eunicidae,NA,NA,NA
FE-POC59,PESP,shrimp,Periclimenes,NA,rostrum_to_tail,NA,,unknown shrimp 59,revision_possible,two gravid,"could be long_banded_claw_shrimp, worth a second opinion",107035,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Periclimenes,NA
FE-POC59,PESP,shrimp,Periclimenes,NA,rostrum_to_tail,NA,,unknown shrimp 59,revision_possible,two gravid,"could be long_banded_claw_shrimp, worth a second opinion",107035,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Periclimenes,NA
FE-POC59,PESP,shrimp,Periclimenes,NA,rostrum_to_tail,NA,,unknown shrimp 59,revision_possible,two gravid,"could be long_banded_claw_shrimp, worth a second opinion",107035,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Periclimenes,NA
FE-POC59,GAMA,squat_lobster,Galathea mauritiana,NA,carapace_length,NA,,GAMAs 59,certain,,,210093,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Galatheoidea,Galatheidae,NA,Galathea,Galathea mauritiana
FE-POC59,GAMA,squat_lobster,Galathea mauritiana,NA,carapace_length,NA,,GAMAs 59,certain,,,210093,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Galatheoidea,Galatheidae,NA,Galathea,Galathea mauritiana
FE-POC59,GAMA,squat_lobster,Galathea mauritiana,NA,carapace_length,NA,,GAMAs 59,certain,,,210093,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Galatheoidea,Galatheidae,NA,Galathea,Galathea mauritiana
FE-POC59,GAMA,squat_lobster,Galathea mauritiana,NA,carapace_length,NA,,GAMAs 59,certain,,,210093,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Galatheoidea,Galatheidae,NA,Galathea,Galathea mauritiana
FE-POC59,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,HADEs 59,certain,gravid,,220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC59,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,another HADE 59,revision_possible,gravid,"less clearly HABE, hard to say without better angle on claw, stripes relatively pronounced but still disorganized dots on top and tail",220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC59,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,more HADE 59,revision_possible,,"less clearly HABE, hard to say without better angle on claw, stripes relatively pronounced but still disorganized dots on top and tail",220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC59,MOZE,snail,Morula zebrina,NA,total_length,NA,,unknown snail 59,certain,,"Black splotches, bulbous Muricid shape, thick concentric spirals",744853,species,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Ergalataxinae,Morula,Morula zebrina
FE-POC59,DOGL,crab,Domecia glabra,NA,carapace_width,NA,,unknown crab 59,revision_possible,,"Claw spikes fit, setae on body doesn't, maybe another Domecia? Or just a dirty sample. Body shape, spines don't fit Pilodius, nor does claw",209147,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Domeciidae,NA,Domecia,Domecia glabra
FE-POC59,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown hermits 59,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC59,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown hermits 59,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC59,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown hermits 59,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC59,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown hermits 59,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC59,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown hermits 59,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC59,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown hermits 59,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC59,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown hermits 59,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC59,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown hermits 59,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC59,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown hermits 59,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC59,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown hermits 59,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC59,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown hermits 59,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC59,OPSE,echinoderm,Ophiocomella sexradia,NA,disc_width,NA,arm_length,unknown miscellaneous 59,certain,,,213452,species,Echinodermata,Asterozoa,NA,Ophiuroidea,Myophiuroidea,Ophintegrida,Ophiacanthida,Ophiodermatina,NA,Ophiocomoidea,Ophiocomidae,NA,Ophiocomella,Ophiocomella sexradia
FE-POC59,COSP,snail,Collonia,NA,total_length,NA,,unknown miscellaneous 59,revision_possible,,"Could be other curl snail, Trochiidae, but patterning fits and green tinge fits",225659,genus,Mollusca,NA,NA,Gastropoda,Vetigastropoda,NA,Trochida,NA,NA,Trochoidea,Colloniidae,Colloniinae,Collonia,NA
FE-POC59,CENE,snail,Cerithium nesioticum,NA,total_length,NA,,unknown miscellaneous 59,certain,,"Brown blothces, squat thick body, rightly spaced low profile ridges",139061,species,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,[unassigned] Caenogastropoda,NA,NA,Cerithioidea,Cerithiidae,Cerithiinae,Cerithium,Cerithium nesioticum
FE-POC59,COMO,snail,Coralliophila monodonta,NA,total_length,NA,,unknown miscellaneous 59,certain,"Looks like it could be another Muricid from photo, maybe Pascula muricata","In biocode as quoyula madreporarum, corrected to accepted name",549942,species,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
FE-POC59,AMPH,worm,Amphinomidae,NA,total_length,NA,,unknown miscellaneous 59,revision_possible,,"Long, brush like setae with sqat body",960,family,Annelida,NA,NA,Polychaeta,Errantia,NA,Amphinomida,NA,NA,NA,Amphinomidae,NA,NA,NA
FE-POC60,ALLO,shrimp,Alpheus lottini,NA,rostrum_to_tail,NA,,,certain,gravid,,210544,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
FE-POC60,COMO,snail,Coralliophila monodonta,NA,total_length,NA,,unknown snails and worm 60,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",549942,species,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
FE-POC60,COMO,snail,Coralliophila monodonta,NA,total_length,NA,,unknown snails and worm 60,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",549942,species,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
FE-POC60,POLY,worm,Polynoidae,NA,total_length,NA,,unknown snails and worm 60,certain,,"Several species in here, but all very certainly in Polynoid family. Distinctly spaced parapodia and setae bundles with patterning down back",939,family,Annelida,NA,NA,Polychaeta,Errantia,NA,Phyllodocida,Aphroditiformia,NA,NA,Polynoidae,NA,NA,NA
FE-POC60,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown snails and worm 60,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC60,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown snails and worm 60,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC60,CARI,shrimp,Caridea,NA,rostrum_to_tail,NA,,unknown shrimp and HADE 60,uncertain,ID uncertain,"Previously thought to be Discias but no spike mohawk, individuals don't look consistent",106674,infraorder,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,NA,NA,NA,NA,NA
FE-POC60,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,unknown shrimp and HADE 60,certain,,disorganized dots on top,220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC60,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,HADE 60,certain,created from photo; entered as 1 individual in original data sheet,disorganized dots on top,220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC60,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,another HADE 60,certain,created from photo; entered as 1 individual in original data sheet,disorganized dots on top,220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC03D,ALPA,shrimp,Alpheus pachychirus,NA,rostrum_to_tail,NA,,ALPA 03D,revision_possible,,,210547,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus pachychirus
FE-POC03D,PETU,crab,Perinia tumida,NA,carapace_width,NA,,PETU 03D,certain,,,217318,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Epialtidae,Epialtinae,Perinia,Perinia tumida
FE-POC03D,DOGL,crab,Domecia glabra,NA,carapace_width,NA,,unknown hermits & crab 03D,revision_possible,,"Claw spikes fit, setae on body doesn't, maybe another Domecia? Or just a dirty sample. Body shape, spines don't fit Pilodius, nor does claw",209147,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Domeciidae,NA,Domecia,Domecia glabra
FE-POC03D,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown hermits & crab 03D,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC03D,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown hermits & crab 03D,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC03D,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown hermits & crab 03D,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC03D,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown hermits & crab 03D,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
